observation_datetime,value
2025-09-21 22:00,65.46
2025-09-22 01:00,65.58
2025-09-22 11:00,65.23
2025-09-22 13:00,65.22
2025-09-22 18:00,65.53
2025-09-23 08:00,65.36
2025-09-23 14:00,66.25
2025-09-23 15:00,66.33
2025-09-23 18:00,65.96
2025-09-24 14:00,66.16
2025-09-24 17:00,66.29
2025-09-24 18:00,66.26
2025-09-25 13:00,66.16
2025-09-25 15:00,66.09
2025-09-26 10:00,66.56
2025-09-26 13:00,66.78
2025-09-26 14:00,67.00
2025-09-29 16:00,65.82
2025-09-29 17:00,65.73
2025-09-29 18:00,65.90
2025-09-30 11:00,65.50
2025-09-30 12:00,65.42
2025-09-30 13:00,65.62
2025-09-30 14:00,65.49
2025-09-30 15:00,65.69
2025-09-30 18:00,65.55
2025-10-01 09:00,65.24
2025-10-01 10:00,65.52
2025-10-01 13:00,65.26
2025-10-01 16:00,65.31
2025-10-02 09:00,65.08
2025-10-02 11:00,65.18
2025-10-02 13:00,64.95
2025-10-02 15:00,64.81
2025-10-02 18:00,64.69
2025-10-03 03:00,64.86
2025-10-03 10:00,64.77
2025-10-06 11:00,64.98
2025-10-06 16:00,65.41
2025-10-06 17:00,65.34
2025-10-06 18:00,65.27
2025-10-07 07:00,65.54
2025-10-07 12:00,65.34
2025-10-07 13:00,65.09
2025-10-07 14:00,65.26
2025-10-07 18:00,65.21
2025-10-08 17:00,65.46
2025-10-08 18:00,65.50
2025-10-08 23:00,65.16
2025-10-09 01:00,65.27
2025-10-09 15:00,65.25
2025-10-10 13:00,64.32
2025-10-10 18:00,63.70
2025-10-13 10:00,64.29
2025-10-13 14:00,64.47
2025-10-13 18:00,64.34
2025-10-13 19:00,64.45
2025-10-14 08:00,63.52
2025-10-14 15:00,63.53
2025-10-15 12:00,63.90
2025-10-15 14:00,63.70
2025-10-15 15:00,63.54
2025-10-15 16:00,63.47
2025-10-16 09:00,63.58
2025-10-16 13:00,63.58
2025-10-16 14:00,63.51
2025-10-16 15:00,63.43
2025-10-16 16:00,63.37
2025-10-16 17:00,62.95
2025-10-16 18:00,62.91
2025-10-17 06:00,62.70
2025-10-17 07:00,62.64
2025-10-17 10:00,63.07
2025-10-17 11:00,63.10
2025-10-17 12:00,63.20
2025-10-17 14:00,63.47
2025-10-17 17:00,63.47
2025-10-17 18:00,63.51
2025-10-20 10:00,63.36
2025-10-20 12:00,63.35
2025-10-20 13:00,63.08
2025-10-20 17:00,63.24
2025-10-21 14:00,63.04
2025-10-23 02:00,64.14
2025-10-24 13:00,64.30
2025-10-24 18:00,64.44
2025-10-27 18:00,64.46
2025-10-30 17:00,64.64
2025-10-31 09:00,64.24
2025-10-31 15:00,64.29
2025-11-12 14:00,63.86
2025-11-12 17:00,63.11
2025-11-13 09:00,62.98
2025-11-14 09:00,63.68
2025-11-17 15:00,63.76
2025-11-17 16:00,63.80
2025-11-17 19:00,63.65
2025-11-18 17:00,63.65
2025-11-18 18:00,64.08
2025-11-20 14:00,63.15
2025-11-20 16:00,62.75
2025-11-20 17:00,62.98
2025-11-20 18:00,62.90
2025-11-21 10:00,62.28
2025-11-21 14:00,62.43
2025-11-21 15:00,62.56
2025-11-21 16:00,62.47
2025-11-24 10:00,62.43
2025-11-24 15:00,62.63
2025-11-25 15:00,62.13
2025-11-25 16:00,62.32
2025-11-25 17:00,62.56
2025-11-25 19:00,62.71
2025-11-26 06:00,62.94
2025-11-26 11:00,62.71
2025-11-26 15:00,62.66
2025-11-26 18:00,62.95
2025-11-28 15:30,62.77
2025-12-01 06:00,63.45
2025-12-01 11:00,63.19
2025-12-01 12:00,63.08
2025-12-01 13:00,63.06
2025-12-01 14:00,63.29
2025-12-02 09:00,63.24
2025-12-02 10:00,63.20
2025-12-02 12:00,63.16
2025-12-02 14:00,62.70
2025-12-02 15:00,63.03
2025-12-03 08:00,63.02
2025-12-03 09:00,63.20
2025-12-03 11:00,63.23
2025-12-03 13:00,63.19
2025-12-03 14:00,63.10
2025-12-03 16:00,63.19
2025-12-03 20:00,62.72
2025-12-04 09:00,62.96
2025-12-04 11:00,63.07
2025-12-04 14:00,62.67
2025-12-04 15:00,63.08
2025-12-04 16:00,62.95
2025-12-04 17:00,63.10
2025-12-05 08:00,62.91
2025-12-05 14:00,63.14
2025-12-05 15:00,63.31
2025-12-05 16:00,63.23
2025-12-08 09:00,63.16
2025-12-09 16:00,62.41
2025-12-09 17:00,62.43
2025-12-10 14:00,62.11
2025-12-10 15:00,62.15
2025-12-10 16:00,62.13
2025-12-10 19:00,62.65
2025-12-10 20:00,62.76
2025-12-11 09:00,62.07
2025-12-11 11:00,62.13
2025-12-11 12:00,62.23
2025-12-11 14:00,61.85
2025-12-11 15:00,61.82
2025-12-11 16:00,61.84
2025-12-11 17:00,61.92
2025-12-11 18:00,62.01
2025-12-11 19:00,62.23
2025-12-11 20:00,62.26
2025-12-12 19:00,61.94
2025-12-15 14:00,61.74
2025-12-15 15:00,61.71
2025-12-15 16:00,61.64
2025-12-15 19:00,62.02
2025-12-16 11:00,61.70
2025-12-16 12:00,61.65
2025-12-16 15:00,61.04
2025-12-16 16:00,61.02
2025-12-16 17:00,61.15
2025-12-16 18:00,61.00
2025-12-16 20:00,60.87
2025-12-17 08:00,61.47
2025-12-17 09:00,61.63
2025-12-17 14:00,61.29
2025-12-17 15:00,61.21
2025-12-17 20:00,61.48
2025-12-17 21:00,61.49
2025-12-18 09:00,61.28
2025-12-18 15:00,61.25
2025-12-18 17:00,61.33
2025-12-18 18:00,61.22
2025-12-18 19:00,61.11
2025-12-18 20:00,61.02
2025-12-19 02:00,61.07
2025-12-19 14:00,61.51
2025-12-19 15:00,61.34
2025-12-19 18:00,61.43
2025-12-23 11:00,62.03
2025-12-23 14:00,62.05
2025-12-23 15:00,62.03
2025-12-26 14:00,61.89
2025-12-26 19:00,61.28
2025-12-26 20:00,61.38
2025-12-29 13:00,62.22
2025-12-29 14:00,62.09
2025-12-29 20:00,61.85
2025-12-30 16:00,61.99
2025-12-30 20:00,61.85
2025-12-31 12:00,62.12
2025-12-31 13:00,62.13
2025-12-31 15:00,61.58
2025-12-31 16:00,61.61
2025-12-31 18:00,61.21
2025-12-31 20:00,61.40
2026-01-02 13:00,61.08
2026-01-02 15:00,61.01
2026-01-02 16:00,61.54
2026-01-04 23:00,61.00
2026-01-05 12:00,61.51
2026-01-05 13:00,61.66
2026-01-05 14:00,61.68
2026-01-05 15:00,61.52
2026-01-05 18:00,61.60
2026-01-05 19:00,61.57
2026-01-05 21:00,61.64
2026-01-07 19:00,60.65
2026-01-08 19:00,61.97
2026-01-09 14:00,62.44
2026-01-09 15:00,62.45
2026-01-14 12:00,63.91
2026-01-15 12:00,62.91
2026-01-15 14:00,62.77
2026-01-21 20:00,63.84
2026-01-30 08:00,65.11
2026-01-30 15:00,65.72
2026-02-02 14:00,63.65
2026-02-02 19:00,63.37
2026-02-03 14:00,63.59
2026-02-03 15:00,63.88
2026-02-04 07:00,64.25
2026-02-04 08:00,64.32
2026-02-04 09:00,64.63
2026-02-04 10:00,64.56
2026-02-04 11:00,64.54
2026-02-04 12:00,64.50
2026-02-17 16:00,64.35
2026-02-17 17:00,64.03
2026-02-18 16:00,64.92
2026-02-18 20:00,65.10
2026-02-19 16:00,65.70
2026-02-19 17:00,65.68
2026-02-19 19:00,65.57
2026-02-27 01:00,65.18
2026-02-27 13:00,66.34
2026-03-02 02:00,66.40
2026-03-02 14:00,67.63
2026-03-03 10:00,67.99
2026-03-03 13:00,66.95
2026-03-03 14:00,66.82
2026-03-03 15:00,66.79
2026-03-04 13:00,66.70
2026-03-04 14:00,66.93
2026-03-04 15:00,67.01
2026-03-04 18:00,67.45
2026-03-05 09:00,67.76
2026-03-06 09:00,69.48
2026-03-06 17:00,69.32
2026-03-08 22:00,73.15
2026-03-09 01:00,71.94
2026-03-09 05:00,73.08
2026-03-09 06:00,73.20
2026-03-09 07:00,72.87
2026-03-09 09:00,72.00
2026-03-09 12:00,71.77
2026-03-09 13:00,71.57
2026-03-09 14:00,71.54
2026-03-09 15:00,70.17
2026-03-09 16:00,69.93
2026-03-09 17:00,70.40
2026-03-09 19:00,70.45
2026-03-09 20:00,69.49
2026-03-10 01:00,69.96
2026-03-10 07:00,69.36
2026-03-10 10:00,70.34
2026-03-10 15:00,69.62
2026-03-10 17:00,69.50
2026-03-10 18:00,70.10
2026-03-11 03:00,70.80
2026-03-11 09:00,71.22
2026-03-11 11:00,71.38
2026-03-11 15:00,70.91
2026-03-12 05:00,71.89
2026-03-12 09:00,72.20
2026-03-13 06:00,73.24
2026-03-13 10:00,73.74
2026-03-15 22:00,73.72
2026-03-15 23:00,73.56
2026-03-16 00:00,73.30
2026-03-16 06:00,73.19
2026-03-16 07:00,73.30
2026-03-16 13:00,72.75
2026-03-16 16:00,73.40
2026-03-16 17:00,73.41
2026-03-17 09:00,75.00
2026-03-17 12:00,74.70
2026-03-17 15:00,74.51
2026-03-17 16:00,74.38
2026-03-17 17:00,74.40
2026-03-17 18:00,74.58
2026-03-18 04:00,74.43
2026-03-18 07:00,74.66
2026-03-18 09:00,74.86
2026-03-18 10:00,74.83
2026-03-18 11:00,75.14
2026-03-18 12:00,75.90
2026-03-18 13:00,76.55
2026-03-18 14:00,76.42
2026-03-18 15:00,76.44
2026-03-18 18:00,76.28
2026-03-19 06:00,77.85
2026-03-19 07:00,78.00
2026-03-19 11:00,77.24
2026-03-19 18:00,77.92
2026-03-19 19:00,77.15
2026-03-20 12:00,77.38
2026-03-20 14:00,77.55
2026-03-22 22:00,78.70
2026-03-23 10:00,79.91
2026-03-23 11:00,77.07
2026-03-23 12:00,77.01
2026-03-24 00:00,75.93
2026-03-24 10:00,76.53
2026-03-24 13:00,77.25
2026-03-24 14:00,76.71
2026-03-24 16:00,77.10
2026-03-24 17:00,77.16
2026-03-24 19:00,76.72
2026-03-24 20:00,75.06
2026-03-25 08:00,75.26
2026-03-26 04:00,76.43
2026-03-26 13:00,77.09
2026-03-26 18:00,77.34
2026-03-27 00:00,77.14
2026-03-27 13:00,77.61
2026-03-27 15:00,76.95
2026-03-29 22:00,77.60
2026-03-31 00:00,76.42
2026-03-31 22:00,73.75
2026-04-01 00:00,73.33
2026-04-01 08:00,73.26
2026-04-01 11:00,73.39
2026-04-01 14:00,72.50
2026-04-06 17:00,74.00
2026-04-07 22:00,73.03
2026-04-07 23:00,72.68
2026-04-08 02:00,72.81
2026-04-08 06:00,72.11
2026-04-08 07:00,73.11
2026-04-08 15:00,73.35
2026-04-09 02:00,74.49
2026-04-09 16:00,74.34
2026-04-09 17:00,74.20
2026-04-10 09:00,74.62
2026-04-10 10:00,74.65
2026-04-12 22:00,76.52
